cdn_event_id,server_region,latency,packet_loss,buffering_spike,failure_code,event_timestamp
CDN000016213,Canada,299.37,6.32,TRUE,200,2026-05-18 09:44:55
CDN000016214,Germany,195.43,8.34,FALSE,200,2025-11-08 07:52:48
CDN000016215,Canada,451.49,4.26,FALSE,500,2023-03-16 06:53:15
CDN000016216,Japan,307.33,6.93,TRUE,200,2024-03-16 14:50:44
CDN000016217,Australia,439.56,0.70,TRUE,200,2024-03-15 00:15:31
CDN000016218,India,43.01,4.67,FALSE,200,2023-07-16 18:46:20
CDN000016219,USA,237.82,5.69,FALSE,200,2025-07-13 20:14:00
CDN000016220,Germany,425.44,5.77,TRUE,502,2023-07-21 23:52:13
CDN000016221,UK,313.49,1.30,TRUE,504,2023-10-20 21:55:32
CDN000016222,Germany,441.58,1.11,TRUE,502,2026-03-18 16:19:58
CDN000016223,Germany,19.70,6.16,FALSE,200,2023-04-16 16:16:53
CDN000016224,Japan,54.86,9.72,FALSE,200,2025-12-14 22:48:25
CDN000016225,Singapore,414.97,3.10,TRUE,200,2025-10-10 21:48:51
CDN000016226,Singapore,273.38,5.56,TRUE,500,2025-06-12 13:31:41
CDN000016227,Japan,372.55,8.44,TRUE,200,2025-04-05 12:51:29
CDN000016228,Germany,289.14,7.76,TRUE,504,2024-08-19 04:57:04
CDN000016229,Japan,155.40,0.62,FALSE,200,2026-05-02 14:08:01
CDN000016230,USA,452.68,8.44,TRUE,400,2024-10-15 22:13:57
CDN000016231,India,427.06,6.29,TRUE,200,2024-11-04 20:04:23
CDN000016232,USA,221.70,5.69,FALSE,502,2025-12-31 04:22:03
CDN000016233,UK,360.18,4.99,TRUE,500,2025-06-12 11:34:18
CDN000016234,Australia,175.34,7.28,FALSE,200,2024-10-30 19:42:32
CDN000016235,USA,374.58,2.85,TRUE,200,2025-10-14 22:18:57
CDN000016236,UK,160.54,4.10,FALSE,200,2026-01-24 04:45:57
CDN000016237,Canada,277.62,8.56,TRUE,200,2024-11-09 21:33:41
CDN000016238,Singapore,151.35,2.08,FALSE,200,2024-10-03 04:42:31
CDN000016239,Australia,85.62,8.41,FALSE,200,2026-02-03 01:19:12
CDN000016240,USA,259.91,6.84,TRUE,200,2023-10-27 08:39:50
CDN000016241,USA,275.32,5.65,TRUE,200,2023-12-02 17:45:14
CDN000016242,India,359.71,8.73,TRUE,200,2024-09-08 04:55:57
CDN000016243,Canada,334.35,2.49,FALSE,200,2025-06-05 14:23:32
CDN000016244,Australia,139.81,7.56,FALSE,200,2024-06-29 12:02:46
CDN000016245,Canada,261.85,5.94,FALSE,400,2023-11-22 23:15:35
CDN000016246,Japan,256.63,1.33,TRUE,200,2024-06-10 01:30:13
CDN000016247,India,15.13,5.32,FALSE,200,2025-10-20 02:41:32
CDN000016248,Australia,51.96,7.05,FALSE,400,2024-12-28 22:49:57
CDN000016249,Canada,127.80,3.33,FALSE,200,2025-11-12 07:16:43
CDN000016250,Germany,400.81,0.17,FALSE,200,2023-09-22 11:02:18
CDN000016251,Australia,14.96,2.48,FALSE,502,2024-12-01 02:19:11
CDN000016252,Germany,475.64,6.82,TRUE,200,2025-02-20 00:42:33
CDN000016253,Canada,221.81,8.67,FALSE,200,2025-10-24 15:09:07
CDN000016254,UK,447.92,9.31,TRUE,200,2025-03-16 19:39:56
CDN000016255,USA,145.82,4.94,FALSE,200,2024-08-24 00:12:04
CDN000016256,India,42.43,0.37,FALSE,400,2025-02-27 20:25:14
CDN000016257,Germany,265.91,3.33,TRUE,200,2024-10-10 00:10:27
CDN000016258,Australia,174.91,3.46,FALSE,200,2025-01-26 01:04:06
CDN000016259,Japan,408.75,8.50,TRUE,200,2024-09-20 20:56:11
CDN000016260,Canada,153.73,9.96,FALSE,200,2024-06-16 17:44:05
CDN000016261,UK,366.68,1.54,FALSE,200,2026-03-26 20:51:08
CDN000016262,India,390.51,5.95,TRUE,200,2025-11-29 22:17:15
CDN000016263,Canada,315.21,2.22,TRUE,500,2024-07-14 02:30:14
CDN000016264,UK,268.70,9.08,TRUE,200,2024-10-04 05:45:23
CDN000016265,Singapore,491.14,4.39,TRUE,500,2024-10-16 14:04:08
CDN000016266,Canada,421.91,1.49,TRUE,200,2025-01-01 00:59:10
CDN000016267,Australia,299.59,4.56,FALSE,502,2024-04-26 03:45:54
CDN000016268,Japan,133.28,4.88,FALSE,200,2024-06-23 02:02:19
CDN000016269,Canada,126.68,6.39,FALSE,504,2026-06-05 13:29:07
CDN000016270,Japan,318.11,0.99,TRUE,200,2025-03-19 10:42:19
CDN000016271,India,153.53,4.56,FALSE,200,2024-08-17 17:17:14
CDN000016272,Singapore,177.92,7.75,FALSE,200,2025-10-24 03:28:32
CDN000016273,Japan,454.98,3.89,TRUE,200,2023-10-02 11:54:52
CDN000016274,Germany,360.39,6.29,TRUE,500,2023-09-28 17:58:04
CDN000016275,India,245.14,2.57,FALSE,200,2025-01-25 09:25:15
CDN000016276,India,430.56,4.01,TRUE,200,2025-08-18 17:27:44
CDN000016277,Singapore,247.04,4.73,FALSE,200,2024-07-09 21:46:58
CDN000016278,Japan,228.12,9.38,FALSE,400,2023-05-20 20:27:05
CDN000016279,UK,300.04,6.57,TRUE,400,2025-08-07 05:10:37
CDN000016280,USA,458.79,7.19,TRUE,200,2026-04-02 03:08:47
CDN000016281,Japan,380.10,5.55,TRUE,200,2024-05-01 07:57:44
CDN000016282,Canada,427.30,1.06,TRUE,200,2025-05-28 01:24:45
CDN000016283,Singapore,142.86,2.54,FALSE,502,2023-02-17 00:40:47
CDN000016284,UK,34.41,9.55,FALSE,200,2023-09-20 16:24:58
CDN000016285,USA,291.07,2.51,TRUE,502,2023-01-11 02:55:36
CDN000016286,India,233.66,6.95,FALSE,200,2026-04-22 06:13:40
CDN000016287,Japan,470.75,5.83,TRUE,200,2025-07-22 23:05:50
CDN000016288,Germany,115.74,7.53,FALSE,504,2025-05-07 17:05:57
CDN000016289,Japan,439.78,1.32,TRUE,502,2024-10-07 18:28:01
CDN000016290,UK,137.15,4.24,FALSE,200,2025-01-05 20:36:20
CDN000016291,India,211.16,4.97,FALSE,200,2025-01-19 01:37:54
CDN000016292,USA,108.53,4.60,FALSE,502,2023-11-05 07:00:10
CDN000016293,Singapore,454.99,9.08,TRUE,200,2023-12-15 22:39:30
CDN000016294,India,405.13,5.76,TRUE,200,2024-09-03 05:33:36
CDN000016295,Canada,283.89,8.63,TRUE,200,2025-05-27 04:39:15
CDN000016296,Germany,326.05,0.67,TRUE,500,2024-07-23 20:04:35
CDN000016297,Germany,160.79,9.94,FALSE,200,2025-12-15 05:17:22
CDN000016298,Germany,108.70,9.80,TRUE,502,2025-12-10 18:15:31
CDN000016299,Germany,55.47,6.83,FALSE,200,2023-06-17 15:20:06
CDN000016300,Canada,81.96,3.12,FALSE,504,2024-11-29 07:32:01
CDN000016301,UK,469.71,7.56,TRUE,200,2024-03-09 01:02:57
CDN000016302,Singapore,412.47,3.17,TRUE,502,2023-08-15 15:12:40
CDN000016303,Japan,131.33,5.02,FALSE,200,2023-03-23 03:09:21
CDN000016304,UK,213.30,1.09,FALSE,200,2025-01-25 14:15:54
CDN000016305,Canada,362.73,6.96,TRUE,200,2025-04-16 20:32:59
CDN000016306,Canada,190.30,1.61,FALSE,200,2023-06-20 23:33:44
CDN000016307,Australia,496.20,6.09,TRUE,200,2025-12-08 13:19:40
CDN000016308,Germany,388.25,3.46,TRUE,400,2025-10-02 01:35:38
CDN000016309,Australia,358.63,5.63,TRUE,504,2026-04-22 20:54:06
CDN000016310,USA,302.31,7.63,TRUE,200,2025-11-02 00:51:53
CDN000016311,Singapore,128.31,7.72,FALSE,504,2025-04-12 23:02:43
CDN000016312,Japan,318.46,0.24,TRUE,200,2024-01-22 05:37:17
CDN000016313,India,231.28,4.41,FALSE,200,2025-06-22 13:00:13
CDN000016314,Singapore,442.60,9.88,FALSE,502,2025-09-05 07:27:30
CDN000016315,Germany,34.59,4.22,FALSE,200,2025-02-19 13:29:08
CDN000016316,Germany,120.38,2.87,FALSE,200,2023-12-07 20:09:35
CDN000016317,Japan,148.13,1.15,FALSE,400,2023-01-14 19:53:26
CDN000016318,Australia,182.11,1.34,FALSE,502,2023-02-02 15:03:58
CDN000016319,Singapore,18.02,2.83,FALSE,200,2023-06-29 11:15:37
CDN000016320,Japan,153.99,2.14,FALSE,200,2024-05-07 05:11:44
CDN000016321,UK,13.12,3.07,FALSE,200,2025-02-20 20:20:53
CDN000016322,UK,457.33,7.22,TRUE,200,2023-03-15 13:09:13
CDN000016323,Germany,13.79,1.51,FALSE,200,2023-12-14 04:11:11
CDN000016324,Canada,24.32,8.12,FALSE,502,2023-02-06 09:21:29
CDN000016325,Singapore,16.70,4.45,FALSE,200,2023-05-19 21:35:25
CDN000016326,India,163.21,8.95,FALSE,200,2026-03-09 06:09:33
CDN000016327,Japan,469.18,0.67,TRUE,200,2026-03-01 01:06:08
CDN000016328,Canada,214.44,4.24,FALSE,200,2024-06-18 15:11:42
CDN000016329,UK,270.06,6.44,TRUE,200,2026-03-07 15:06:25
CDN000016330,Japan,379.34,5.46,FALSE,200,2025-11-18 05:29:41
CDN000016331,Japan,416.79,2.73,TRUE,200,2025-08-15 20:20:08
CDN000016332,USA,117.76,7.92,FALSE,200,2024-05-29 10:14:51
CDN000016333,Japan,146.43,8.12,FALSE,500,2025-04-23 05:08:38
CDN000016334,Canada,339.13,2.19,TRUE,400,2023-09-22 09:08:56
CDN000016335,UK,423.01,3.21,FALSE,200,2025-09-14 17:31:40
CDN000016336,Japan,321.01,8.08,TRUE,200,2024-12-08 23:30:06
CDN000016337,India,24.30,6.07,FALSE,200,2024-09-20 05:33:00
CDN000016338,UK,137.36,5.29,FALSE,500,2023-04-15 18:27:51
CDN000016339,Singapore,40.45,6.41,FALSE,502,2024-07-16 20:31:14
CDN000016340,Canada,72.83,8.90,TRUE,500,2024-06-16 12:44:55
CDN000016341,Canada,488.00,1.29,TRUE,504,2025-12-16 13:20:40
CDN000016342,Japan,321.81,4.81,TRUE,400,2023-05-05 01:54:44
CDN000016343,India,141.53,9.05,FALSE,400,2024-08-15 14:05:12
CDN000016344,India,37.13,3.84,FALSE,500,2023-01-29 01:12:23
CDN000016345,Germany,172.90,9.52,FALSE,400,2023-07-06 15:00:07
CDN000016346,Canada,325.36,0.61,TRUE,200,2024-04-26 01:08:20
CDN000016347,USA,137.34,3.34,FALSE,500,2023-08-02 01:01:13
CDN000016348,Japan,352.00,0.81,TRUE,502,2026-03-05 07:31:32
CDN000016349,USA,456.09,1.96,TRUE,500,2023-12-07 04:33:24
CDN000016350,Australia,486.07,4.86,TRUE,200,2025-05-02 20:18:41
CDN000016351,Singapore,278.94,5.53,TRUE,500,2025-10-04 01:49:13
CDN000016352,UK,126.84,8.24,FALSE,200,2025-12-02 11:42:44
CDN000016353,USA,467.22,6.18,TRUE,400,2026-02-07 12:51:09
CDN000016354,Japan,423.47,1.87,TRUE,500,2024-12-24 09:10:50
CDN000016355,Singapore,257.99,3.67,FALSE,200,2025-06-14 11:47:17
CDN000016356,UK,378.24,6.55,TRUE,200,2023-09-15 05:57:16
CDN000016357,Singapore,91.09,3.51,FALSE,200,2026-05-01 20:38:04
CDN000016358,Japan,412.63,4.12,TRUE,502,2026-05-18 03:24:16
CDN000016359,India,342.62,6.97,TRUE,504,2024-06-12 10:40:07
CDN000016360,UK,338.81,3.94,TRUE,200,2023-01-13 17:05:20
CDN000016361,USA,404.00,3.99,FALSE,504,2025-04-13 23:22:19
CDN000016362,Australia,16.35,0.09,FALSE,200,2026-01-14 03:10:56
CDN000016363,India,65.00,7.95,FALSE,200,2024-05-10 03:36:49
CDN000016364,India,368.58,9.14,TRUE,200,2023-03-20 21:55:06
CDN000016365,Singapore,438.57,6.48,TRUE,200,2025-04-13 00:01:47
CDN000016366,Australia,327.86,0.72,TRUE,200,2024-11-02 08:16:18
CDN000016367,USA,289.66,7.01,TRUE,200,2024-11-22 11:56:32
CDN000016368,UK,195.92,6.48,FALSE,200,2025-06-30 17:16:37
CDN000016369,USA,280.99,6.68,TRUE,504,2023-04-27 16:20:59
CDN000016370,UK,27.44,6.94,FALSE,200,2024-09-21 12:00:52
CDN000016371,Singapore,72.56,8.79,FALSE,504,2023-12-14 08:03:16
CDN000016372,Singapore,274.79,6.63,TRUE,504,2025-05-15 05:58:25
CDN000016373,Germany,135.10,0.18,FALSE,200,2023-09-23 21:13:03
CDN000016374,Japan,106.21,1.08,FALSE,200,2023-03-03 01:05:56
CDN000016375,Australia,241.24,3.87,FALSE,400,2024-03-01 15:13:11
CDN000016376,Singapore,358.60,6.15,FALSE,504,2025-03-25 00:28:04
CDN000016377,Japan,15.59,5.33,FALSE,200,2024-04-24 12:23:49
CDN000016378,Australia,304.19,3.58,TRUE,200,2023-01-21 14:28:09
CDN000016379,India,175.51,5.03,FALSE,200,2024-09-20 08:39:32
CDN000016380,Japan,169.08,0.31,FALSE,200,2026-04-24 23:53:59
CDN000016381,Australia,40.64,8.25,FALSE,200,2023-09-21 21:06:44
CDN000016382,Germany,22.68,2.64,FALSE,502,2024-06-22 04:11:06
CDN000016383,Germany,236.12,4.02,FALSE,200,2026-04-30 04:32:26
CDN000016384,Singapore,364.38,2.90,TRUE,400,2023-04-03 08:14:45
CDN000016385,Germany,469.74,3.35,TRUE,200,2025-07-20 18:15:45
CDN000016386,Singapore,230.63,6.94,FALSE,200,2023-11-07 06:30:39
CDN000016387,Singapore,199.23,9.87,FALSE,200,2026-01-03 09:47:09
CDN000016388,India,491.05,5.97,TRUE,200,2026-06-14 08:18:01
CDN000016389,Germany,135.25,7.48,FALSE,200,2024-02-22 23:14:42
CDN000016390,Germany,281.54,8.66,TRUE,200,2023-10-05 14:02:23
CDN000016391,UK,437.00,7.98,TRUE,200,2026-05-27 04:36:05
CDN000016392,Germany,351.54,6.08,TRUE,200,2024-05-11 01:54:49
CDN000016393,Australia,113.31,7.03,FALSE,200,2024-09-13 23:37:42
CDN000016394,USA,162.59,9.89,FALSE,200,2026-05-19 06:16:55
CDN000016395,Canada,160.49,7.89,FALSE,200,2026-02-09 20:12:41
CDN000016396,Japan,105.39,8.36,FALSE,200,2025-12-11 16:22:51
CDN000016397,Canada,106.72,1.45,FALSE,200,2025-04-19 21:21:02
CDN000016398,Singapore,70.21,4.04,FALSE,200,2025-12-18 09:36:47
CDN000016399,USA,204.12,0.25,FALSE,400,2024-12-23 22:37:08
CDN000016400,Japan,286.68,7.68,TRUE,200,2025-07-24 11:41:51
CDN000016401,India,452.07,5.36,TRUE,200,2024-08-21 16:24:09
CDN000016402,Japan,337.13,1.53,FALSE,200,2023-10-11 05:31:53
CDN000016403,Australia,222.70,2.02,FALSE,502,2025-12-30 22:53:51
CDN000016404,Germany,226.64,6.26,FALSE,500,2025-07-06 13:51:05
CDN000016405,Singapore,317.14,2.21,FALSE,500,2025-04-22 01:32:36
CDN000016406,Australia,406.54,1.40,TRUE,200,2023-01-22 03:01:26
CDN000016407,USA,319.59,5.08,TRUE,200,2024-07-28 10:46:06
CDN000016408,Canada,187.87,5.67,FALSE,200,2023-01-23 07:18:21
CDN000016409,Singapore,136.92,7.05,FALSE,200,2024-10-15 14:56:29
CDN000016410,USA,394.40,4.12,TRUE,200,2023-12-13 03:27:08
CDN000016411,UK,220.31,3.33,FALSE,200,2023-03-24 02:44:32
CDN000016412,UK,434.11,7.00,TRUE,502,2025-08-15 07:38:46
CDN000016413,Japan,347.86,7.39,TRUE,200,2024-03-31 12:36:06
CDN000016414,India,404.76,8.22,TRUE,200,2024-03-22 19:52:10
CDN000016415,Canada,35.92,4.19,FALSE,200,2024-07-01 14:41:44
CDN000016416,UK,342.05,0.78,FALSE,200,2023-10-02 19:15:54
CDN000016417,USA,221.66,5.97,FALSE,400,2025-07-31 02:51:00
CDN000016418,India,453.05,2.86,TRUE,200,2023-06-09 14:09:50
CDN000016419,Australia,313.43,7.30,TRUE,200,2023-11-28 02:04:01
CDN000016420,Singapore,34.30,3.45,FALSE,200,2025-08-06 16:44:09
CDN000016421,UK,245.21,0.39,FALSE,200,2025-10-23 00:01:47
CDN000016422,UK,279.76,5.59,TRUE,200,2024-10-24 11:26:09
CDN000016423,Japan,328.47,5.17,TRUE,200,2023-01-01 16:23:22
CDN000016424,Canada,108.61,4.09,FALSE,502,2023-05-16 16:21:16
CDN000016425,Australia,355.41,0.87,FALSE,200,2023-02-13 00:31:04
CDN000016426,Australia,428.50,1.54,TRUE,502,2026-01-12 22:56:57
CDN000016427,UK,427.79,9.35,TRUE,200,2024-03-01 07:50:07
CDN000016428,India,495.10,9.14,TRUE,200,2025-08-22 22:39:11
CDN000016429,India,442.11,7.61,TRUE,200,2026-06-07 14:01:45
CDN000016430,USA,174.78,9.90,FALSE,502,2023-06-18 08:42:05
CDN000016431,Japan,429.33,6.04,TRUE,200,2025-11-01 13:27:44
CDN000016432,Singapore,231.04,7.03,FALSE,200,2025-04-03 15:29:56
CDN000016433,Germany,246.39,2.64,FALSE,200,2023-09-03 00:56:48
CDN000016434,Australia,85.37,0.21,FALSE,500,2024-11-22 15:37:25
CDN000016435,Australia,241.06,2.01,FALSE,200,2023-09-08 00:11:55
CDN000016436,Japan,354.99,8.60,FALSE,200,2024-02-04 22:53:56
CDN000016437,India,132.78,4.43,TRUE,200,2024-11-17 23:21:44
CDN000016438,India,165.99,4.09,FALSE,500,2025-10-06 19:59:00
CDN000016439,Germany,211.99,9.68,FALSE,200,2024-03-28 02:35:01
CDN000016440,UK,119.00,4.28,FALSE,200,2023-04-02 21:59:01
CDN000016441,USA,206.70,4.31,FALSE,200,2023-03-25 02:10:08
CDN000016442,Germany,371.90,7.12,TRUE,200,2025-03-26 13:25:51
CDN000016443,UK,146.07,3.02,FALSE,200,2023-03-23 17:25:27
CDN000016444,Japan,420.94,1.19,TRUE,200,2024-08-28 00:38:16
CDN000016445,Canada,109.57,8.48,TRUE,200,2026-06-21 21:36:29
CDN000016446,Germany,98.72,8.74,FALSE,200,2023-08-23 09:56:11
CDN000016447,Japan,389.01,2.09,TRUE,400,2023-04-17 08:19:43
CDN000016448,Japan,126.15,1.77,FALSE,502,2024-03-09 22:24:01
CDN000016449,Germany,147.32,7.40,FALSE,200,2026-06-30 21:46:01
CDN000016450,USA,179.16,4.90,FALSE,200,2026-06-17 23:17:53
CDN000016451,India,292.81,5.11,TRUE,200,2026-02-02 09:27:35
CDN000016452,UK,398.03,1.85,FALSE,502,2023-06-28 03:35:39
CDN000016453,Japan,372.12,1.74,TRUE,400,2025-04-11 10:10:36
CDN000016454,Singapore,494.77,1.22,TRUE,200,2026-02-21 22:08:28
CDN000016455,India,196.27,7.44,FALSE,200,2023-04-17 14:41:18
CDN000016456,Australia,470.03,4.13,TRUE,500,2023-10-01 16:26:32
CDN000016457,Australia,350.57,5.51,TRUE,200,2024-06-22 19:13:18
CDN000016458,Germany,494.54,3.93,FALSE,200,2025-06-15 19:26:57
CDN000016459,Singapore,296.85,1.36,FALSE,200,2026-06-10 20:11:17
CDN000016460,UK,449.23,2.37,FALSE,200,2024-08-21 01:18:14
CDN000016461,Australia,69.90,3.51,FALSE,200,2025-09-28 14:12:05
CDN000016462,Singapore,196.22,5.39,FALSE,504,2025-08-15 06:58:39
CDN000016463,Canada,216.66,9.35,FALSE,504,2024-07-30 17:49:05
CDN000016464,Canada,130.10,8.99,FALSE,200,2024-08-12 02:16:42
CDN000016465,Germany,260.12,1.28,TRUE,502,2025-03-01 11:36:50
CDN000016466,UK,286.51,3.05,FALSE,200,2025-01-15 09:19:27
CDN000016467,USA,321.78,7.21,TRUE,200,2024-03-30 03:12:43
CDN000016468,USA,312.76,1.14,TRUE,200,2024-10-13 22:56:36
CDN000016469,Canada,259.96,2.52,TRUE,504,2024-12-09 00:19:08
CDN000016470,Canada,427.78,5.13,TRUE,200,2023-12-17 08:41:17
CDN000016471,UK,336.45,4.82,TRUE,200,2025-09-05 00:07:01
CDN000016472,UK,71.11,5.54,FALSE,200,2025-04-11 10:26:16
CDN000016473,Australia,337.13,6.31,TRUE,200,2023-02-13 14:45:54
CDN000016474,USA,349.17,5.19,TRUE,200,2025-04-07 12:06:28
CDN000016475,India,406.27,1.72,TRUE,200,2023-11-18 19:19:10
CDN000016476,Japan,241.31,0.85,FALSE,200,2025-07-07 14:51:53
CDN000016477,Japan,334.42,7.43,FALSE,200,2024-03-25 03:45:20
CDN000016478,UK,134.07,4.09,FALSE,200,2023-01-21 07:54:38
CDN000016479,Australia,15.11,1.11,FALSE,200,2023-03-14 06:27:23
CDN000016480,Japan,283.91,6.76,TRUE,200,2023-12-21 05:08:41
CDN000016481,India,109.37,7.89,FALSE,502,2023-11-07 00:25:10
CDN000016482,Japan,135.94,4.98,FALSE,200,2023-05-11 07:25:07
CDN000016483,Germany,320.93,8.59,FALSE,200,2026-04-10 13:20:45
CDN000016484,Singapore,430.28,0.98,TRUE,200,2023-01-24 03:41:12
CDN000016485,USA,488.41,3.03,TRUE,504,2026-05-06 05:26:39
CDN000016486,USA,413.63,7.71,TRUE,502,2026-02-24 20:02:42
CDN000016487,Japan,476.96,8.08,TRUE,200,2025-05-30 12:42:43
CDN000016488,Australia,328.29,7.66,FALSE,200,2024-10-06 07:53:10
CDN000016489,Germany,255.44,0.76,TRUE,200,2024-05-30 04:29:06
CDN000016490,Singapore,284.23,4.68,TRUE,502,2024-05-26 04:44:52
CDN000016491,Australia,212.08,1.05,FALSE,200,2024-03-22 09:39:39
CDN000016492,UK,356.71,1.28,TRUE,200,2024-08-12 05:25:59
CDN000016493,India,271.91,1.53,FALSE,200,2025-02-16 18:03:16
CDN000016494,USA,68.87,3.97,FALSE,400,2024-08-05 07:29:25
CDN000016495,India,138.87,0.43,FALSE,200,2024-06-10 16:13:30
CDN000016496,Germany,107.32,8.41,FALSE,500,2024-03-18 07:04:55
CDN000016497,India,411.25,2.04,TRUE,200,2024-11-23 08:04:43
CDN000016498,Canada,19.57,5.49,FALSE,502,2023-06-03 10:39:05
CDN000016499,Germany,457.01,1.16,TRUE,200,2023-10-11 18:03:09
CDN000016500,Germany,55.75,7.71,FALSE,200,2024-03-04 00:43:19
CDN000016501,Japan,167.34,1.81,FALSE,200,2024-02-14 07:20:09
CDN000016502,Canada,463.76,7.90,TRUE,502,2024-08-07 03:13:53
CDN000016503,Singapore,77.53,9.08,FALSE,200,2024-12-27 16:18:50
CDN000016504,USA,420.01,8.42,FALSE,200,2024-06-17 01:41:51
CDN000016505,UK,495.00,8.70,TRUE,200,2024-07-15 09:18:52
CDN000016506,Canada,347.52,8.44,TRUE,200,2023-09-16 18:46:14
CDN000016507,Canada,492.06,7.91,TRUE,504,2024-09-29 12:19:32
CDN000016508,Canada,130.41,1.79,TRUE,200,2023-08-11 00:44:21
CDN000016509,USA,236.98,8.58,FALSE,200,2025-04-24 06:14:11
CDN000016510,UK,222.56,9.01,FALSE,504,2026-03-03 11:19:53
CDN000016511,USA,368.51,3.67,TRUE,200,2026-04-17 09:28:05
CDN000016512,India,309.62,1.27,TRUE,200,2024-10-20 02:07:32
CDN000016513,India,391.41,8.30,TRUE,200,2025-04-20 13:02:00
CDN000016514,India,142.10,8.72,FALSE,200,2023-01-30 22:06:27
CDN000016515,Canada,222.51,3.69,FALSE,400,2024-07-21 12:20:22
CDN000016516,Singapore,172.22,0.69,FALSE,200,2023-06-08 22:25:50
CDN000016517,Japan,336.79,1.11,TRUE,500,2025-05-27 02:33:54
CDN000016518,Japan,238.86,1.47,FALSE,200,2025-11-11 02:27:20
CDN000016519,UK,242.80,8.85,FALSE,400,2024-01-11 01:50:25
CDN000016520,Japan,453.05,1.54,TRUE,200,2024-10-01 01:50:58
CDN000016521,Singapore,162.16,6.61,FALSE,400,2024-09-22 19:21:00
CDN000016522,Germany,392.21,1.25,TRUE,400,2024-01-06 18:49:19
CDN000016523,UK,249.90,1.42,FALSE,200,2024-12-27 05:19:38
CDN000016524,Japan,409.91,1.85,TRUE,400,2026-05-01 08:20:50
CDN000016525,USA,115.52,6.38,FALSE,400,2023-10-11 10:17:42
CDN000016526,Australia,258.54,5.44,TRUE,200,2024-06-16 23:18:03
CDN000016527,Singapore,418.42,5.25,TRUE,200,2025-09-27 04:24:43
CDN000016528,Singapore,238.59,8.57,FALSE,200,2023-03-05 00:11:01
CDN000016529,Japan,308.54,7.49,FALSE,400,2024-08-05 11:57:05
CDN000016530,Australia,29.68,4.00,FALSE,502,2026-02-12 21:59:56
CDN000016531,India,456.24,2.71,FALSE,200,2023-03-18 03:00:52
CDN000016532,Singapore,150.10,0.59,FALSE,502,2024-05-14 10:12:03
CDN000016533,Canada,213.33,5.50,FALSE,200,2025-02-15 13:22:41
CDN000016534,Singapore,302.11,8.57,TRUE,200,2024-09-27 18:58:07
CDN000016535,USA,260.37,1.95,TRUE,504,2025-05-29 09:10:08
CDN000016536,UK,191.48,6.30,FALSE,200,2026-06-06 12:01:11
CDN000016537,UK,177.73,2.24,FALSE,200,2024-02-22 03:58:17
CDN000016538,Canada,498.16,9.15,TRUE,504,2023-07-15 00:07:41
CDN000016539,Canada,157.63,3.23,FALSE,200,2026-03-01 03:21:50
CDN000016540,India,195.25,3.58,FALSE,200,2024-09-09 15:13:16
CDN000016541,UK,491.20,2.23,TRUE,200,2025-08-16 20:44:25
CDN000016542,UK,97.53,7.17,FALSE,400,2024-06-30 13:35:03
CDN000016543,Germany,136.42,3.65,FALSE,200,2026-03-01 20:07:35
CDN000016544,Japan,46.62,6.97,FALSE,200,2025-03-24 11:09:05
CDN000016545,Australia,32.10,7.95,FALSE,504,2024-11-10 04:49:59
CDN000016546,USA,479.07,9.81,TRUE,502,2024-10-19 13:58:28
CDN000016547,Australia,322.96,2.39,TRUE,500,2024-04-05 13:15:27
CDN000016548,Australia,324.05,9.31,TRUE,200,2024-10-19 13:47:11
CDN000016549,UK,321.14,7.66,FALSE,504,2025-02-08 19:21:17
CDN000016550,Japan,190.45,5.01,FALSE,200,2025-08-21 19:02:33
CDN000016551,UK,475.76,3.65,TRUE,500,2025-08-05 21:53:18
CDN000016552,USA,446.83,2.16,TRUE,502,2023-06-14 07:27:10
CDN000016553,USA,99.66,2.35,FALSE,200,2025-06-30 10:36:54
CDN000016554,Singapore,301.49,9.34,TRUE,200,2025-04-06 04:21:25
CDN000016555,Singapore,135.12,6.94,FALSE,200,2025-01-26 14:56:21
CDN000016556,USA,204.88,4.16,FALSE,200,2024-06-01 06:56:50
CDN000016557,USA,17.46,4.06,TRUE,200,2024-03-05 09:29:03
CDN000016558,India,404.26,2.64,TRUE,200,2024-01-07 14:14:45
CDN000016559,Japan,252.98,7.11,FALSE,200,2024-10-24 16:46:25
CDN000016560,USA,56.78,5.26,FALSE,200,2024-01-10 23:15:29
CDN000016561,UK,73.05,8.59,FALSE,200,2025-05-09 14:47:36
CDN000016562,Germany,262.92,9.51,TRUE,400,2024-03-08 14:26:16
CDN000016563,Japan,445.73,8.41,TRUE,200,2023-07-09 21:56:35
CDN000016564,Australia,443.46,4.73,TRUE,200,2025-05-01 14:43:54
CDN000016565,Japan,42.85,2.47,TRUE,200,2023-07-14 04:30:59
CDN000016566,Australia,101.14,4.93,FALSE,400,2024-08-16 00:28:12
CDN000016567,India,296.17,5.84,TRUE,500,2025-01-09 11:43:16
CDN000016568,UK,491.58,6.99,TRUE,200,2024-06-26 18:10:05
CDN000016569,Australia,127.08,7.41,FALSE,200,2025-05-11 01:24:11
CDN000016570,Japan,244.98,1.42,FALSE,504,2023-02-16 16:56:47
CDN000016571,Australia,362.51,8.70,TRUE,200,2025-06-13 01:28:43
CDN000016572,Australia,378.65,4.29,TRUE,200,2025-10-16 17:02:41
CDN000016573,Japan,125.86,9.38,FALSE,200,2025-11-20 18:27:07
